"peiid","taxonname_clean","taxonname_key","taxclname","taxorder","taxsuborder","taxgrtgroup","taxsubgrp","taxpartsize","POINT_X","POINT_Y","phiidref","labsampnum","layerseqnum","hzdept","hzdepb","hzname","texcl","ncsslayerlabdataiid","sandtotmeasured","silttotmeasured","claytotmeasured","cec7","colorhue","colorvalue","colorchroma"
1118092,"Johnston","JOHNSTON","Coarse-loamy, siliceous, active, acid, thermic Cumulic Humaquepts","Inceptisols","Aquepts","Humaquepts","Cumulic Humaquepts","coarse-loamy",-80.6679973,33.5688868,5476531,"CL0592",3,86,140,"Cg1","Loamy fine sand",437865,82.8000031,8.3000002,8.8999996,2.2,"2.5Y",5,2
1118092,"Johnston","JOHNSTON","Coarse-loamy, siliceous, active, acid, thermic Cumulic Humaquepts","Inceptisols","Aquepts","Humaquepts","Cumulic Humaquepts","coarse-loamy",-80.6679973,33.5688868,5476532,"CL0593",4,140,165,"Cg2","Sand",437866,93.9000015,3,3.0999999,1,"10YR",7,1
1118092,"Johnston","JOHNSTON","Coarse-loamy, siliceous, active, acid, thermic Cumulic Humaquepts","Inceptisols","Aquepts","Humaquepts","Cumulic Humaquepts","coarse-loamy",-80.6679973,33.5688868,5785409,"CL0591",1,15,86,"A2","Fine sandy loam",437863,77.0999985,14.3000002,8.6000004,6.1999998,"10YR",2,1
1118093,"Lucy","LUCY","Loamy, kaolinitic, thermic Arenic Kandiudults","Ultisols","Udults","Kandiudults","Arenic Kandiudults","loamy",-80.7663706,33.6727193,5476533,"CL0608",1,0,18,"Ap","Coarse sand",437867,91.5,6,2.5,1.5,"10YR",4,3
1118093,"Lucy","LUCY","Loamy, kaolinitic, thermic Arenic Kandiudults","Ultisols","Udults","Kandiudults","Arenic Kandiudults","loamy",-80.7663706,33.6727193,5476534,"CL0609",2,18,66,"E","Sand",437868,88.3000031,9.1000004,2.5999999,0.8,"10YR",6,4
1118093,"Lucy","LUCY","Loamy, kaolinitic, thermic Arenic Kandiudults","Ultisols","Udults","Kandiudults","Arenic Kandiudults","loamy",-80.7663706,33.6727193,5476535,"CL0610",3,66,117,"Bt1","Sandy clay loam",437869,60.2999992,8.3999996,31.2999992,2.7,"2.5YR",4,8
1118093,"Lucy","LUCY","Loamy, kaolinitic, thermic Arenic Kandiudults","Ultisols","Udults","Kandiudults","Arenic Kandiudults","loamy",-80.7663706,33.6727193,5476536,"CL0611",4,117,160,"Bt2","Sandy clay loam",437870,64.6999969,7.1999998,28.1000004,3,"2.5YR",5,8
1118097,"Norfolk","NORFOLK","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-80.6953138,33.5430228000001,5476554,"CL0830",1,0,23,"Ap","Sand",437871,85.9000015,12.5,1.6,1.9,"10YR",5,2
1118097,"Norfolk","NORFOLK","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-80.6953138,33.5430228000001,5476555,"CL0831",2,23,28,"E","Loamy sand",437872,81.3000031,16.3999996,2.3,7.5999999,"10YR",6,4
1118097,"Norfolk","NORFOLK","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-80.6953138,33.5430228000001,5476556,"CL0832",3,28,91,"Bt1","Sandy clay loam",437873,60.9000015,14.6999998,24.3999996,1.7,"10YR",5,6
1118097,"Norfolk","NORFOLK","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-80.6953138,33.5430228000001,5476557,"CL0833",4,91,130,"Bt2","Sandy clay loam",437874,62,11.5,26.5,2,"10YR",5,6
1118097,"Norfolk","NORFOLK","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-80.6953138,33.5430228000001,5476558,"CL0834",5,130,158,"Bt3","Sandy clay loam",437875,63.2000008,12.6999998,24.1000004,4,"10YR",5,6
1118099,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-80.9329499,33.6751062000001,5476565,"CL0523",1,0,18,"Ap","Loamy sand",437876,84.6999969,10,5.3000002,2,"10YR",4,3
1118099,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-80.9329499,33.6751062000001,5476566,"CL0524",2,18,41,"E","Loamy sand",437877,81.4000015,12.1000004,6.5,3.5999999,"7.5YR",6,6
1118099,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-80.9329499,33.6751062000001,5476567,"CL0525",3,41,89,"Bt1","Sandy clay loam",437878,65.4000015,10.1999998,24.3999996,3.3,"5YR",5,6
1118099,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-80.9329499,33.6751062000001,5476568,"CL0526",4,89,147,"Bt2","Sandy clay loam",437879,66.5999985,8.5,24.8999996,3.2,"2.5YR",4,6
1118099,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-80.9329499,33.6751062000001,5476569,"CL0527",5,147,191,"Bt3","Sandy clay loam",437880,64.6999969,6.5999999,28.7000008,3.4000001,"2.5YR",5,8
1126207,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-80.6547399999999,33.4749400000001,5525038,"CL0641",1,18,33,"E","Fine sand",437810,87.8000031,9.6999998,2.5,0.7,"10YR",6,4
1126207,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-80.6547399999999,33.4749400000001,5525039,"CL0644",6,102,125,"Btv1","Sandy clay",437815,52,9.6000004,38.4000015,4,"10YR",6,8
1126207,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-80.6547399999999,33.4749400000001,5525040,"CL0642",4,33,74,"Bt1","Sandy clay loam",437813,67,10.6999998,22.2999992,3,"10YR",5,6
1126207,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-80.6547399999999,33.4749400000001,5525041,"CL0645",2,125,158,"Btv2","Sandy clay",437811,48.9000015,7.9000001,43.2000008,4.9000001,"10YR",6,6
1126207,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-80.6547399999999,33.4749400000001,5525042,"CL0643",3,74,102,"Bt2","Sandy clay loam",437812,55.4000015,10.1000004,34.5,3.3,"10YR",5,6
1126207,"Dothan","DOTHAN","Fine-loamy, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine-loamy",-80.6547399999999,33.4749400000001,5525043,"CL0640",5,0,18,"Ap","Fine sand",437814,90.8000031,7.0999999,2.0999999,1,"10YR",4,3
1126215,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-81.182,33.2370000000001,5525105,"CL0944",1,0,13,"A","Sand",437770,92.0999985,7.0999999,0.8,2.5,"10YR",5,3
1126215,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-81.182,33.2370000000001,5525106,"CL0947",4,132,145,"BE","Loamy sand",437773,87.8000031,5.6999998,6.5,3.4000001,"10YR",6,6
1126215,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-81.182,33.2370000000001,5525107,"CL0948",5,145,168,"Bt1","Sandy clay loam",437774,73.6999969,5.9000001,20.3999996,3.3,"7.5YR",5,8
1126215,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-81.182,33.2370000000001,5525108,"CL0945",2,13,86,"E1","Sand",437771,91.3000031,8.1999998,0.5,9.1999998,"10YR",7,4
1126215,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-81.182,33.2370000000001,5525109,"CL0949",6,168,203,"Bt2","Fine sandy loam",437775,78,5,17,2.3,"2.5YR",4,8
1126215,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-81.182,33.2370000000001,5525110,"CL0946",3,86,132,"E2","Sand",437772,90.3000031,8.6000004,1.1,2.5999999,"10YR",7,4
979143,"","",NA,"Ultisols","Udults","Kandiudults","Arenic Kandiudults","loamy",-84.4664693999999,31.1960694000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830265,"Norfolk","NORFOLK","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4916056,31.1975139,4016958,"18N00982",13,0,7,"A","Loamy sand",444204,84.8000031,10.3999996,4.8000002,NA,"10YR",2,2
830265,"Norfolk","NORFOLK","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4916056,31.1975139,4016959,"18N00983",14,7,25,"E","Loamy sand",444205,84.1999969,10.8999996,4.9000001,NA,"10YR",4,3
830265,"Norfolk","NORFOLK","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4916056,31.1975139,4016960,"18N00984",15,25,40,"EB","Loamy sand",444206,82,11.5,6.5,NA,"10YR",4,6
830265,"Norfolk","NORFOLK","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4916056,31.1975139,4016961,"18N00985",16,40,100,"BE","Loamy sand",444207,81.4000015,9.1000004,9.5,NA,"10YR",5,6
830266,"Benevolence","BENEVOLENCE","Coarse-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","coarse-loamy",-84.4685306,31.2103611000001,4016962,"18N00978",9,0,12,"A","Loamy sand",444200,85.5999985,8.6000004,5.8000002,NA,"10YR",3,2
830266,"Benevolence","BENEVOLENCE","Coarse-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","coarse-loamy",-84.4685306,31.2103611000001,4016963,"18N00979",10,12,20,"E","Sand",444201,88.5,6.4000001,5.0999999,NA,"7.5YR",4,3
830266,"Benevolence","BENEVOLENCE","Coarse-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","coarse-loamy",-84.4685306,31.2103611000001,4016964,"18N00980",11,20,66,"Bt1","Loamy sand",444202,81.5999985,7.0999999,11.3000002,NA,"2.5YR",4,6
830266,"Benevolence","BENEVOLENCE","Coarse-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","coarse-loamy",-84.4685306,31.2103611000001,4016965,"18N00981",12,66,100,"Bt2","Fine sandy loam",444203,75.8000031,7.1999998,17,NA,"2.5YR",3,6
832856,"Wagram","WAGRAM","Loamy, kaolinitic, thermic Arenic Kandiudults","Ultisols","Udults","Kandiudults","Arenic Kandiudults","loamy",-84.4548222,31.1832278000001,4043433,"18N00986",17,0,17,"A","Coarse sand",444208,88.8000031,6.4000001,4.8000002,NA,"10YR",2,1
832856,"Wagram","WAGRAM","Loamy, kaolinitic, thermic Arenic Kandiudults","Ultisols","Udults","Kandiudults","Arenic Kandiudults","loamy",-84.4548222,31.1832278000001,4043434,"18N00987",18,17,56,"E1","Coarse sand",444209,89.6999969,5.5,4.8000002,NA,"10YR",4,2
832856,"Wagram","WAGRAM","Loamy, kaolinitic, thermic Arenic Kandiudults","Ultisols","Udults","Kandiudults","Arenic Kandiudults","loamy",-84.4548222,31.1832278000001,4043435,"18N00988",19,56,72,"E2","Coarse sand",444210,90.5,4.6999998,4.8000002,NA,"10YR",4,1
832856,"Wagram","WAGRAM","Loamy, kaolinitic, thermic Arenic Kandiudults","Ultisols","Udults","Kandiudults","Arenic Kandiudults","loamy",-84.4548222,31.1832278000001,4043436,"18N00989",20,72,100,"EBt","Loamy coarse sand",444211,87.4000015,1.1,11.5,NA,"10YR",7,6
1103919,"Bigbee","BIGBEE","Thermic, coated Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments",NA,-84.4673999999999,31.1982400000001,5309535,"18N00993",24,0,11,"A","Fine sand",444022,91.5,5.9000001,2.5999999,NA,"10YR",4,2
1103919,"Bigbee","BIGBEE","Thermic, coated Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments",NA,-84.4673999999999,31.1982400000001,5309536,"18N00994",25,11,72,"C1","Fine sand",444023,90.5,5,4.5,NA,NA,NA,NA
1103919,"Bigbee","BIGBEE","Thermic, coated Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments",NA,-84.4673999999999,31.1982400000001,5309537,"18N00995",26,72,100,"C2","Fine sand",444024,90,4.6999998,5.3000002,NA,NA,NA,NA
1103920,"Bigbee","BIGBEE","Thermic, coated Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments",NA,-84.472313,31.1804694,5309538,"18N01068",99,0,16,"A","Sand",444097,95.1999969,3.5,1.3,NA,"10YR",4,2
1103920,"Bigbee","BIGBEE","Thermic, coated Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments",NA,-84.472313,31.1804694,5309539,"18N01069",100,16,38,"C1","Sand",444098,98.9000015,0.3,0.8,NA,"10YR",5,3
1103920,"Bigbee","BIGBEE","Thermic, coated Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments",NA,-84.472313,31.1804694,5309540,"18N01070",101,38,60,"C2","Sand",444099,97.5,1.5,1,NA,"10YR",5,4
1103920,"Bigbee","BIGBEE","Thermic, coated Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments",NA,-84.472313,31.1804694,5309541,"18N01071",102,60,86,"C3","Sand",444100,96.4000015,2.8,0.8,NA,"10YR",6,3
1103920,"Bigbee","BIGBEE","Thermic, coated Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments",NA,-84.472313,31.1804694,5309542,"18N01072",103,86,100,"C4","Sand",444101,95.4000015,1.3,3.3,NA,"10YR",6,4
1103921,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4562,31.1919500000001,5309543,"18N01037",68,0,10,"A","Loamy sand",444066,79.6999969,15.6000004,4.6999998,NA,"10YR",4,2
1103921,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4562,31.1919500000001,5309544,"18N01038",69,10,31,"AE","Loamy sand",444067,80.4000015,15.8000002,3.8,NA,"10YR",4,4
1103921,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4562,31.1919500000001,5309545,"18N01039",70,31,47,"E","Loamy sand",444068,77.1999969,16.7999992,6,NA,"10YR",5,4
1103921,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4562,31.1919500000001,5309546,"18N01040",71,47,79,"Bt1","Fine sandy loam",444069,74,15.1999998,10.8000002,NA,"7.5YR",4,6
1103921,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4562,31.1919500000001,5309547,"18N01041",72,79,100,"Bt2","Sandy loam",444070,74.9000015,13.8000002,11.3000002,NA,"7.5YR",5,8
1103922,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4603,31.19437,5309548,"18N01004",35,0,16,"A","Loamy sand",444033,83.3000031,13.1000004,3.5999999,NA,"10YR",4,2
1103922,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4603,31.19437,5309549,"18N01005",36,16,36,"E1","Loamy fine sand",444034,80.9000015,14,5.0999999,NA,"10YR",5,3
1103922,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4603,31.19437,5309550,"18N01006",37,36,47,"E2","Loamy sand",444035,81.4000015,12.6999998,5.9000001,NA,"10YR",5,4
1103922,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4603,31.19437,5309551,"18N01007",38,47,76,"Bt1","Sandy clay loam",444036,62,10.8000002,27.2000008,NA,"7.5YR",5,6
1103922,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4603,31.19437,5309552,"18N01008",39,76,100,"Bt2","Fine sandy loam",444037,77.3000031,13.5,9.1999998,NA,"5YR",5,6
1103923,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-84.4643,31.19627,5309553,"18N01000",31,0,40,"A","Loamy sand",444029,84.6999969,12.5,2.8,NA,"10YR",4,2
1103923,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-84.4643,31.19627,5309554,"18N01001",32,40,65,"AE","Loamy sand",444030,83.5999985,10.8999996,5.5,NA,"10YR",4,3
1103923,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-84.4643,31.19627,5309555,"18N01002",33,65,90,"E1","Loamy sand",444031,84.0999985,11.5,4.4000001,NA,"10YR",5,4
1103923,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-84.4643,31.19627,5309556,"18N01003",34,90,100,"E2","Sand",444032,87.0999985,11.1999998,1.7,NA,"10YR",6,6
1103924,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.462,31.1963200000001,5309558,"18N00996",27,0,15,"A","Loamy sand",444025,82.8000031,12.8999996,4.3000002,NA,"10YR",4,3
1103924,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.462,31.1963200000001,5309559,"18N00997",28,15,39,"AE","Loamy sand",444026,81.6999969,12.1000004,6.1999998,NA,"10YR",4,4
1103924,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.462,31.1963200000001,5309560,"18N00998",29,39,80,"Bt1","Fine sandy loam",444027,77.8000031,13.6999998,8.5,NA,"10YR",6,3
1103924,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.462,31.1963200000001,5309561,"18N00999",30,80,100,"Bt2","Fine sandy loam",444028,75.0999985,9.8999996,15,NA,"7.5YR",5,8
1103925,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4569999999999,31.1948600000001,5309562,"18N01026",57,0,6,"A","Loamy sand",444055,81.0999985,12.8999996,6,NA,"10YR",3,1
1103925,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4569999999999,31.1948600000001,5309563,"18N01027",58,6,24,"E","Loamy sand",444056,80.6999969,12.6999998,6.5999999,NA,"10YR",4,2
1103925,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4569999999999,31.1948600000001,5309564,"18N01028",59,24,39,"Bt1","Sandy loam",444057,72.5,13.8999996,13.6000004,NA,"7.5YR",4,4
1103925,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4569999999999,31.1948600000001,5309565,"18N01029",60,39,64,"Bt2","Sandy loam",444058,70.8000031,12.8999996,16.2999992,NA,"7.5YR",4,6
1103925,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-84.4569999999999,31.1948600000001,5309566,"18N01030",61,64,100,"Bt3","Sandy loam",444059,69.5,13.8000002,16.7000008,NA,"7.5YR",5,8
1103926,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-84.4646999999999,31.2022700000001,5309567,"18N00990",21,0,11,"A1","Loamy sand",444212,86.9000015,9.3999996,3.7,NA,"10YR",3,2
1103926,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-84.4646999999999,31.2022700000001,5309568,"18N00991",22,11,30,"A2","Loamy sand",444213,84.3000031,10.6999998,5,NA,"7.5YR",5,6
1103926,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-84.4646999999999,31.2022700000001,5309569,"18N00992",23,30,105,"E","Loamy sand",444214,84.4000015,9.5,6.0999999,NA,"7.5YR",5,4
1114059,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-84.4697278,31.2080528000001,5454014,"18N00974",5,0,8,"A","Loamy sand",444196,86,10.6999998,3.3,NA,"10YR",2,2
1114059,"Troup","TROUP","Loamy, kaolinitic, thermic Grossarenic Kandiudults","Ultisols","Udults","Kandiudults","Grossarenic Kandiudults","loamy",-84.4697278,31.2080528000001,5454015,"18N00975",6,8,20,"AE","Sand",444197,86.9000015,9.5,3.5999999,NA,"10YR",2,2
